4.570089999999999986e-01,7.990096737824684871e-09
4.571310000000000096e-01,5.991730639778163214e-08
4.572530000000000205e-01,0.000000000000000000e+00
4.573740000000000028e-01,0.000000000000000000e+00
4.574960000000000138e-01,0.000000000000000000e+00
4.576180000000000248e-01,0.000000000000000000e+00
4.577390000000000070e-01,1.570696445179556662e-08
4.578610000000000180e-01,7.305939045118196383e-08
4.579820000000000002e-01,0.000000000000000000e+00
4.581040000000000112e-01,0.000000000000000000e+00
4.582260000000000222e-01,0.000000000000000000e+00
4.583470000000000044e-01,0.000000000000000000e+00
4.584690000000000154e-01,0.000000000000000000e+00
4.585910000000000264e-01,0.000000000000000000e+00
4.587120000000000086e-01,0.000000000000000000e+00
4.588340000000000196e-01,0.000000000000000000e+00
4.589559999999999751e-01,0.000000000000000000e+00
4.590770000000000128e-01,0.000000000000000000e+00
4.591990000000000238e-01,0.000000000000000000e+00
4.593209999999999793e-01,0.000000000000000000e+00
4.594420000000000170e-01,0.000000000000000000e+00
4.595639999999999725e-01,0.000000000000000000e+00
4.596850000000000103e-01,0.000000000000000000e+00
4.598070000000000213e-01,0.000000000000000000e+00
4.599289999999999767e-01,0.000000000000000000e+00
4.600500000000000145e-01,0.000000000000000000e+00
4.601720000000000255e-01,0.000000000000000000e+00
4.602939999999999809e-01,0.000000000000000000e+00
4.604150000000000187e-01,0.000000000000000000e+00
4.605369999999999742e-01,0.000000000000000000e+00
4.606589999999999852e-01,3.121875462415791006e-08
4.607800000000000229e-01,6.610630674637343918e-08
4.609019999999999784e-01,0.000000000000000000e+00
4.610230000000000161e-01,0.000000000000000000e+00
4.611450000000000271e-01,0.000000000000000000e+00
4.612669999999999826e-01,0.000000000000000000e+00
4.613880000000000203e-01,3.037122827654241458e-08
4.615099999999999758e-01,6.754766281304669840e-08
4.616319999999999868e-01,1.655445338102927718e-08
4.617530000000000245e-01,0.000000000000000000e+00
4.618749999999999800e-01,2.308093011501376411e-08
4.619969999999999910e-01,8.060331040450476296e-08
4.621179999999999732e-01,7.200007606261705018e-08
4.622399999999999842e-01,6.339384825018589447e-08
4.623619999999999952e-01,0.000000000000000000e+00
4.624829999999999774e-01,0.000000000000000000e+00
4.626049999999999884e-01,0.000000000000000000e+00
4.627260000000000262e-01,0.000000000000000000e+00
4.628479999999999817e-01,0.000000000000000000e+00
4.629699999999999926e-01,0.000000000000000000e+00
4.630909999999999749e-01,0.000000000000000000e+00
4.632129999999999859e-01,0.000000000000000000e+00
4.633349999999999969e-01,0.000000000000000000e+00
4.634559999999999791e-01,3.160068404712089092e-08
4.635779999999999901e-01,0.000000000000000000e+00
4.637000000000000011e-01,0.000000000000000000e+00
4.638209999999999833e-01,0.000000000000000000e+00
4.639429999999999943e-01,0.000000000000000000e+00
4.640639999999999765e-01,0.000000000000000000e+00
4.641859999999999875e-01,0.000000000000000000e+00
4.643079999999999985e-01,0.000000000000000000e+00
4.644289999999999807e-01,0.000000000000000000e+00
4.645509999999999917e-01,0.000000000000000000e+00
4.646730000000000027e-01,1.947896184683876766e-08
4.647939999999999849e-01,0.000000000000000000e+00
4.649159999999999959e-01,0.000000000000000000e+00
4.650380000000000069e-01,0.000000000000000000e+00
4.651589999999999892e-01,0.000000000000000000e+00
4.652810000000000001e-01,0.000000000000000000e+00
4.654019999999999824e-01,0.000000000000000000e+00
4.655239999999999934e-01,0.000000000000000000e+00
4.656460000000000043e-01,1.636212289861233736e-08
4.657669999999999866e-01,0.000000000000000000e+00
4.658889999999999976e-01,0.000000000000000000e+00
4.660110000000000086e-01,0.000000000000000000e+00
4.661319999999999908e-01,0.000000000000000000e+00
4.662540000000000018e-01,0.000000000000000000e+00
4.663760000000000128e-01,0.000000000000000000e+00
4.664969999999999950e-01,4.489045845345889711e-08
4.666190000000000060e-01,1.020728553259770765e-07
4.667410000000000170e-01,5.071986815301825339e-08
4.668619999999999992e-01,0.000000000000000000e+00
4.669840000000000102e-01,1.500720329388132873e-08
4.671049999999999924e-01,3.064722626064889480e-08
4.672270000000000034e-01,4.626782908726581047e-08
4.673490000000000144e-01,6.191058359590428856e-08
4.674699999999999966e-01,1.784527529774857523e-08
4.675920000000000076e-01,0.000000000000000000e+00
4.677140000000000186e-01,0.000000000000000000e+00
4.678350000000000009e-01,0.000000000000000000e+00
4.679570000000000118e-01,0.000000000000000000e+00
4.680790000000000228e-01,0.000000000000000000e+00
4.682000000000000051e-01,0.000000000000000000e+00
4.683220000000000161e-01,0.000000000000000000e+00
4.684429999999999983e-01,0.000000000000000000e+00
4.685650000000000093e-01,0.000000000000000000e+00
4.686870000000000203e-01,0.000000000000000000e+00
4.688080000000000025e-01,0.000000000000000000e+00
4.689300000000000135e-01,0.000000000000000000e+00
4.690520000000000245e-01,0.000000000000000000e+00
4.691730000000000067e-01,0.000000000000000000e+00
4.692950000000000177e-01,0.000000000000000000e+00
4.694169999999999732e-01,0.000000000000000000e+00
4.695380000000000109e-01,7.983960123210598068e-08
4.696600000000000219e-01,9.497496248362896879e-08
4.697819999999999774e-01,1.101077044484263964e-07
4.699030000000000151e-01,1.035366624217262438e-07
4.700250000000000261e-01,9.696562039502607791e-08
4.701460000000000083e-01,9.039457836832592530e-08
4.702680000000000193e-01,8.382615562835126706e-08
4.703899999999999748e-01,6.097662078634653256e-08
4.705110000000000126e-01,3.813007941488524099e-08
4.706330000000000235e-01,0.000000000000000000e+00
4.707549999999999790e-01,0.000000000000000000e+00
4.708760000000000168e-01,0.000000000000000000e+00
4.709980000000000278e-01,0.000000000000000000e+00
4.711199999999999832e-01,0.000000000000000000e+00
4.712410000000000210e-01,0.000000000000000000e+00
4.713629999999999765e-01,0.000000000000000000e+00
4.714840000000000142e-01,0.000000000000000000e+00
4.716060000000000252e-01,0.000000000000000000e+00
4.717279999999999807e-01,0.000000000000000000e+00
4.718490000000000184e-01,2.519970856567073113e-08
4.719709999999999739e-01,1.430856468742088095e-07
4.720929999999999849e-01,1.958601583714905443e-07
4.722140000000000226e-01,2.486350440525901615e-07
4.723359999999999781e-01,1.332079424484454594e-07
4.724579999999999891e-01,1.778394656998955500e-08
4.725790000000000268e-01,0.000000000000000000e+00
4.727009999999999823e-01,0.000000000000000000e+00
4.728229999999999933e-01,0.000000000000000000e+00
4.729439999999999755e-01,0.000000000000000000e+00
4.730659999999999865e-01,0.000000000000000000e+00
4.731870000000000243e-01,0.000000000000000000e+00
4.733089999999999797e-01,0.000000000000000000e+00
4.734309999999999907e-01,0.000000000000000000e+00
4.735519999999999730e-01,0.000000000000000000e+00
4.736739999999999839e-01,3.178190127014525384e-10
4.737959999999999949e-01,6.258823049017875227e-08
4.739169999999999772e-01,1.248804815803734643e-07
4.740389999999999882e-01,3.522495367084462260e-08
4.741609999999999991e-01,0.000000000000000000e+00
4.742819999999999814e-01,0.000000000000000000e+00
4.744039999999999924e-01,0.000000000000000000e+00
4.745249999999999746e-01,0.000000000000000000e+00
4.746469999999999856e-01,0.000000000000000000e+00
4.747689999999999966e-01,6.548740671151427304e-09
4.748899999999999788e-01,4.628990593252378980e-08
4.750119999999999898e-01,8.600914402216533585e-08
4.751340000000000008e-01,1.257474654865214183e-07
4.752549999999999830e-01,0.000000000000000000e+00
4.753769999999999940e-01,0.000000000000000000e+00
4.754990000000000050e-01,0.000000000000000000e+00
4.756199999999999872e-01,0.000000000000000000e+00
4.757419999999999982e-01,0.000000000000000000e+00
4.758640000000000092e-01,7.384293136593113331e-08
4.759849999999999914e-01,6.337139722110998642e-08
4.761070000000000024e-01,5.292231410536475419e-08
4.762279999999999847e-01,7.184366722672157282e-09
4.763499999999999956e-01,0.000000000000000000e+00
4.764720000000000066e-01,2.424625077919873833e-08
4.765929999999999889e-01,8.704600738165432822e-08
4.767149999999999999e-01,1.425333515589415034e-07
4.768370000000000108e-01,1.980236892067721347e-07
4.769579999999999931e-01,1.449924876103892252e-07
4.770800000000000041e-01,9.196390530073184977e-08
4.772020000000000151e-01,3.486532560343037698e-08
4.773229999999999973e-01,0.000000000000000000e+00
4.774450000000000083e-01,0.000000000000000000e+00
4.775659999999999905e-01,0.000000000000000000e+00
4.776880000000000015e-01,0.000000000000000000e+00
4.778100000000000125e-01,4.236733696914482943e-08
4.779309999999999947e-01,0.000000000000000000e+00
